# started on Wed Aug 26 16:35:52 2026

1569,64;Joules;power/energy-pkg/;161634123473;100,00;;
161630669513;;duration_time;1;100,00;;
165270000000;;user_time;8;100,00;;
1710000000;;system_time;8;100,00;;
