# started on Wed Aug 26 15:16:06 2026

8940,83;Joules;power/energy-pkg/;527055003818;100,00;;
527038957166;;duration_time;1;100,00;;
545250000000;;user_time;8;100,00;;
7390000000;;system_time;8;100,00;;
