# started on Wed Aug 26 15:51:26 2026

2099,03;Joules;power/energy-pkg/;130964460135;100,00;;
130960372946;;duration_time;1;100,00;;
133320000000;;user_time;8;100,00;;
1800000000;;system_time;8;100,00;;
